sample_name,cluster,CD11b median,CD11c median,CD123 median,CD127 median,CD14 median,CD16 median,CD183_CXCR3 median,CD185_CXCR5 median,CD19 median,CD192_CCR2 median,CD194_CCR4 median,CD195_CCR5 median,CD197_CCR7 median,CD25 median,CD27 median,CD28 median,CD3 median,CD33 median,CD38 median,CD4 median,CD44 median,CD45RA median,CD45RO median,CD56 median,CD57 median,CD8 median,CD80 median,CD86 median,GranzymeB median,HLA-DR median,IFNB median,IFNg median,IL-10 median,IL-17A median,IL-1b median,IL-2 median,Mip1B_CCL4 median,PD-1 median,T-bet median,TGFb median,TNFa median
1715_Unstim,T14,0.0194,0,0,1.62,0,0,0,0,0,0.258,2.3,0,2.31,1.36,1.37,2.49,2.28,0,0.0889,3,3.07,0,3.29,0,0.29,0.134,0,0,0,0.295,0.499,0,0.00737,0,0,0,0.137,0.13,0.0634,0,0.0053
1715_Unstim,T15,0.0834,0,0,0.824,0,0.0171,0.156,0,0,0.109,0,0.00061820593,0.00000041467402,0,0.288,0,2.52,0,0.085,0.13,3.13,2.4,0.294,0.623,1.35,2.42,0,0,2.72,0.489,0.418,0,0,0,0,0,0.372,1.79,0.871,0.019,0
1715_Unstim,T16,0.308,0,0.0334,0.444,0,0.0874,0.232,0,0,0,0,0,0.00000591065,0,0.153,0.0212,2.51,0,0.33,0.232,3.1,2.64,0.336,1.31,4.46,1.87,0,0,3.25,0.521,0.375,0,0.00548,0,0,0,0.392,0.842,1.23,0.136,0.0217
1715_Unstim,T17,0,0,0,1.73,0,0,0.0263,0,0,0.463,0,0,0.442,0.27,1.14,1.89,2.51,0.00225,0.0729,0.102,2.83,0.477,2.53,0.0406,0.33,2.35,0,0,0,0.535,0.443,0,0.00000078751293,0,0,0,0.282,0.656,0.334,0,0
1715_Unstim,T18,0.162,0,0.00518,0,0,0,0,0,0,0,2.24,0,0.529,4.07,3.08,2.4,2.75,0,0.0704,2.79,3.11,0.099,3.11,0,0.533,0.129,0,0,0,1.01,0.513,0,0,0,0,0,0,0.355,0,0.0313,0
1715_Unstim,T19,0.317,0,0,0.925,0,0,0.244,0,0,0,0,0,0.0488,0.0709,0.574,0.188,2.69,0,0.279,0.0828,3.12,0.95,1.79,0.635,1.25,0.13,0,0,2.08,0.648,0.354,0,0.083,0,0,0,0.51,0.0000150894,0.918,0.0909,0
1715_Unstim,T20,0.646,0.466,0.726,1.37,0,0,1.49,0,0,1.32,0.979,0.567,3.39,1.96,1.76,2.44,2.83,0.927,3.01,3.26,3.35,0.981,2.33,0,0.508,0.00861,0.115,0.508,1.68,4.26,0.555,0,0,0.0306,0.23,0.182,0.705,0.579,0.631,0.695,0.052
1715_Unstim,T21,0.0101,0,0,1.42,0,0,0,0.0304,0,2.58,0.0315,0.073,0.446,0.392,1.84,2.45,2.37,0.0118,0.00555,3.05,3.07,0.0773,3.52,0,0.37,0,0,0,0,0.647,0.383,0,0.00000151309,0,0,0,0.446,1.93,0.48,0,0
1715_Unstim,T22,0.567,2.21,0,0,0,3.86,0,0,0,0,0,0,0.167,0,0,0,1,0,2.7,0,2.57,2.58,0,2.2,0.417,0.00000798869,0,0,2.78,0,0.173,0,0,0,0,0,0.164,0,1.35,0.112,0
1715_Unstim,T23,0.0569,0.0243,0,0.827,0,0,0,0,0,0.129,0.712,0,1.13,0.166,0.911,2.38,2.38,0.0175,0.097,3.27,3.07,0.0139,3.35,0,0.239,0.0065,0,0,0,2.55,0.619,0,0,0.024,0.0453,0,0.277,1.69,0.306,0.0872,0
1715_Unstim,T24,0,0,0,1.59,0,0,0,0,0,2.1,0,0,0.294,0.0233,0.206,2.36,2.29,0,0.107,2.92,3.12,0,3.33,0,0.269,0,0,0,0,0.405,0.438,0,0,0,0,0,0.359,1.43,0.348,0,0
1715_Unstim,T25,0.205,0,0,0,0,0,1.8,0,0,0,0.239,0.44,1.03,0,0,0.00211,1.83,0,0.355,0.1,1.18,0.736,0.446,0.0616,3.91,0.438,0,0,4.32,0.245,0.112,0,0.0374,0,0,0,0.0645,0,0.606,0.509,0
1715_Unstim,T26,0.49,0,0,0.68,0,0,0.253,0,0,0.0878,0,0,0.0359,0,0.228,0.285,2.66,0,0.27,0.364,3.26,0.724,2.21,0.825,4.4,2.1,0,0,2.4,0.656,0.422,0,0,0,0,0,0.363,2.23,1.03,0.0881,0
1715_Unstim,T27,1.79,1.75,0.0000308074,0,0.0000026932798,0.261,2.93,0,0,2.11,0.445,0,1.79,0.0018,0,0,0.99,1,2.06,0.327,1.53,0.255,1.48,0.0594,0,0,0,0.084,0,3.99,0.442,0,0,0,0,0,0.434,0,0,0,0
1715_Unstim,T28,1.59,3.68,2.46,0.0581,0.632,0.135,0,0,0.216,3.2,0,0.604,0.209,0,0,0.114,1.37,2.13,1.75,0.0819,4.28,0.391,2.58,0.0028,0.193,0,0.0992,1.08,0,5.29,1.17,0,0.144,0,3.42,0,2.64,0,0.053,0.358,0.0242
1715_Unstim,T29,1.25,3.97,1.95,1.09,0.757,0,0,0,0,2.67,0.0407,0.335,3.75,1.8,2.45,2.1,2.31,3.05,1.82,2.76,4.77,0.978,2.73,0.335,0.392,0.0162,0.145,0.83,0,5.86,0.536,0,0.182,0.0161,5.37,0.0495,4.39,0.388,0,0.504,0
1715_Unstim,T30,1.78,3.98,2.42,0.359,0.637,0.00046515698,0,0,0.245,3.4,0.0124,0.0493,0.286,0.533,0,0.517,1.34,2.65,1.79,0.341,4.65,0.538,2.47,0.371,0.816,0.376,0,0.924,0.035,5.63,0.646,0,0.209,0,6.35,0.0528,5.56,0.591,0.415,0.337,0
187_Unstim,T01,0.0186,0,0,0.318,0,0,0,0,0,0,0.204,0,3.61,0.633,3.95,1.9,2.58,0.0676,2.71,3.08,2.71,0.455,1.8,0,0.648,0.0211,0,0,0,0.266,0.468,0,0,0,0,0,0.143,0.177,0.217,0.0678,0
187_Unstim,T02,0,0,0,0.814,0,0,0,0,0,0,0,0,3.96,0.314,3.83,1.67,2.68,0,1.72,3.14,2.63,2.31,0.0327,0,0.53,0,0,0,0,0.191,0.429,0,0,0,0,0,0.0915,0,0.113,0,0
187_Unstim,T03,0,0,0,0.849,0,0,0.543,0,0,0,0,0,3.82,0,3.94,1.54,2.33,0,0.572,0.015,2.66,2.76,0,0,0.309,2.11,0,0,0,0.149,0.521,0,0,0,0,0,0.0105,0,0.0677,0,0
187_Unstim,T04,0,0,0,0.571,0,0,0,0,0,0,0,0,3.75,2.01,3.73,1.6,2.58,0,1.27,3.12,2.59,1.59,0.402,0,0.46,0,0,0,0,0.253,0.397,0,0,0,0,0,0.071,0,0.0818,0,0
187_Unstim,T05,0.208,0.374,0.0919,0.742,0,0,1.6,0,0,0.741,0.103,0,3.85,0.706,3.8,1.55,2.51,0.241,1.67,2.84,2.78,2.28,0.439,0,0.547,0.334,0,0,0,3.41,0.617,0,0,0,0,0,0.125,0,0.192,0.134,0
187_Unstim,T06,0,0,0,0.452,0,0,0,0,0,0,0,0,3.67,0.441,3.65,1.55,2.43,0,1.15,2.96,2.37,1.11,0.63,0,0.372,0,0,0,0,0.198,0.353,0,0,0,0,0,0.06,0,0.0872,0,0
187_Unstim,T07,0.000000881294,0,0,1.3,0,0,1.89,0,0,0.0769,0,0,2.25,0.469,3.5,1.72,2.3,0,0.131,0.0301,3.19,0.763,1.85,0,0.487,2.37,0,0,0,0.849,0.49,0,0,0,0,0,0.0994,0.554,0.253,0,0
187_Unstim,T08,0.271,4.09,2.36,0.762,0.18,0,0.647,0.151,0.202,1.17,0.116,3.09,3.26,4.3,2.04,1.19,1.65,2.79,2.19,1.14,4.53,1.01,2.37,0.334,0.941,0.00000159866,1.52,4.33,0.575,7.94,0,0,0.174,0,0.354,0,0.631,0.0777,0.434,0.364,0.0031
187_Unstim,T09,0,0,0,0.827,0,0,0.366,0.205,0,0.118,0.573,0,2.07,1.12,3.4,1.78,2.35,0,0.181,3,2.95,0.0375,3.12,0,0.45,0,0,0,0,0.91,0.388,0,0,0,0,0,0.0931,1.8,0.123,0,0
187_Unstim,T10,0,0,0,1.25,0,0,0.0229,1.77,0,0,0.59,0,3.3,1.8,3.79,1.87,2.41,0,0.322,3.1,2.94,0.102,2.97,0,0.475,0,0,0,0,0.807,0.504,0,0,0,0,0,0.101,0.138,0.105,0.0265,0
187_Unstim,T11,0,0,0,0.088,0,0,2.57,0,0,1.32,0.425,0.916,2.14,0.00187,0.0389,0.401,1.5,0,0.336,2.06,0.919,0,1.79,0,0.18,0.000000916258,0,0,0,0.144,0.154,0,0,0,0,0,0.00252,0,0,0.119,0
187_Unstim,T12,0,0,0,0,0,0,0,3.24,0.83,0,0,1.34,2.4,2.3,0.648,0.0001120476,1.21,0,1.32,0.0000865083,3.2,2.74,0,0,0.141,0,0.53,0.193,0.219,6.33,0,0.00001803482,0.0139,0,0,0,0.0794,0,0.0303,0.128,0
187_Unstim,T13,0.000001320434,0,0,1.33,0,0,0,0,0,0.187,2.69,0,2.96,1.69,3.36,2.03,2.28,0,0.101,3.03,3.19,0.0164,3.12,0,0.417,0.0338,0,0,0,0.955,0.49,0,0.0474,0,0,0,0.102,0.121,0.074,0.0218,0
187_Unstim,T14,0.0328,0,0,1.95,0,0,0.0397,0,0,2.86,2.44,0,2.08,2.28,3.17,2.24,2.34,0,0.103,3.15,3.38,0.0422,3.26,0,0.47,0.00556,0,0,0,1.12,0.532,0,0.0466,0,0,0,0.142,0.307,0.111,0.0459,0
187_Unstim,T15,0,0,0,0,0,0,1.2,0,0,0,0,0,0.0953,0,1.67,0.0933,2.04,0,0.176,0,3.25,3.13,0,0,0.768,1.48,0,0,0.223,2.33,0.307,0,0,0,0,0,0.245,0.047,0.37,0,0
187_Unstim,T16,0.524,0,0.0125,0,0,0,0.623,0,0,0,0,0.012,0.141,0,0.701,0.132,2.3,0.0602,0.366,0.344,3.27,3.17,0.275,0.16,5.75,1.89,0,0,2.66,1.53,0.291,0,0.0285,0,0,0,0.4,0.487,0.743,0.0748,0
187_Unstim,T17,0.00273,0,0,1.47,0,0,0.978,0,0,3.08,0,0.225,0.756,0.629,2.81,1.9,2.35,0,0.124,0.0839,3.46,0.604,2.3,0.147,0.523,1.99,0,0,0,1.11,0.499,0,0,0,0,0,0.337,0.543,0.444,0.0185,0
187_Unstim,T18,0,0,0,0,0,0,0,0,0,0,2.54,0.0455,0.756,4.42,3.69,1.85,2.37,0,0.174,2.91,3.04,0.000499999,3.09,0,0.37,0,0,0,0,2,0.339,0,0.0101,0,0,0,0.109,0.392,0.00226,0.0108,0
187_Unstim,T19,0.117,0,0,0.263,0,0,1.08,0,0,0.203,0,0.0653,0.179,0,1.53,0.316,2.03,0,0.14,0.0333,3.48,1.21,1.58,0.00357,1.45,1.4,0,0,2.09,1.32,0.4,0,0,0,0,0,0.242,1.32,0.465,0.097,0
187_Unstim,T20,0.237,0.498,0.164,1.57,0,0,1.34,0.209,0.0444,2.76,0.801,0.0962,2.59,2.27,3.46,2.09,2.45,0.268,0.913,3.17,3.41,0.276,3.23,0,0.618,0.0446,0.0103,0.114,0,4.05,0.63,0,0.066,0,0,0,0.18,0.545,0.269,0.115,0
187_Unstim,T21,0.0366,0,0,1.87,0,0,0.884,0,0,2.98,0.232,0,1.39,1.94,3.27,2.1,2.37,0,0.108,3.18,3.4,0.106,3.1,0,0.445,0.00133,0,0,0,1.02,0.499,0,0,0,0,0,0.184,0.443,0.229,0.0295,0
187_Unstim,T22,0.837,1.63,0,0,0,0,0.838,0,0,0.0746,0,0,0.282,0.896,0.397,0,1.12,0,1.5,0,3.76,2.84,0,4.54,0.0958,0.00000536392,0,0,2.36,1.01,0.447,0,0,0,0,0,0.158,0,0.713,0.0901,0
187_Unstim,T23,0.000153309,0,0,0.698,0,0,0,0,0,0.322,2.76,0,0.908,1.22,1.43,2.05,2.21,0,0.156,3.06,3.22,0.0349,3.2,0,0.472,0.00656,0,0,0,3.09,0.401,0,0.0475,0,0,0,0.152,0.906,0.0726,0.0236,0
187_Unstim,T24,0.0186,0,0,1.81,0,0,0.521,0,0,3.1,0.252,0.0807,0.586,1.93,0.147,2.09,2.19,0,0.0664,3.09,3.46,0.0731,3.18,0,0.403,0,0,0,0,1.1,0.429,0,0,0,0,0,0.234,0.684,0.244,0.0208,0
187_Unstim,T25,0,0,0,0,0,0,1.37,0,0,0.0114,0.0366,1.04,0.702,0,0.141,0.1,1.39,0,0.461,0.011,1.05,1.31,0.487,0,4.33,0.0324,0,0,3.91,0.391,0.158,0,0,0,0,0,0.189,0.117,0.243,0.335,0
187_Unstim,T26,0.18,0,0,0.367,0,0,1.34,0,0,0.315,0,0.128,0.534,0,2.55,1.21,2.42,0.0146,0.195,0.264,3.42,0.582,2.96,0,4.65,2.25,0,0,0.596,1.69,0.384,0,0.00931,0,0,0,0.401,1.89,0.492,0.0437,0
187_Unstim,T27,1.92,2.96,0.0519,0,0,0,3.37,0,0,4.11,0.315,0.455,1.7,0,0.0542,0,1.02,1.76,1.73,0.713,2.01,0.377,1.19,0.0141,0,0,0.0236,0.961,0.0397,5.22,0.0798,0.00001110866,0,0,0,0,0.18,0,0,0.238,0
187_Unstim,T28,2.73,3.96,2.22,0.00476,2.48,0,0,0,0.319,3.39,0,1.14,0.452,0.975,0.224,0.0802,1.28,3.1,2.15,0.248,4.64,1.12,1.85,0.0793,0.466,0.00000187974,0.198,1.86,0.113,6.1,0.704,0,0.116,0,3.46,0,2.31,0,0.137,0.23,0
187_Unstim,T29,2.95,4.05,1.82,1.35,2.54,0,0.199,0,0.433,3.69,0.331,0.809,2.5,2.83,3.33,1.97,2.31,3.15,2.13,3.08,5.01,1.32,3.31,0.228,1.02,0.219,0,1.73,0.143,6.15,0.769,0,0.232,0,4.63,0,4.06,0.535,0.351,0.388,0
187_Unstim,T30,3.03,4.03,1.87,0.116,2.53,0,0,0,0.35,3.57,0.0394,0.668,0.426,1.52,0.0754,0.351,1.31,3.2,2.07,0.401,4.75,1.39,1.86,0.407,0.795,0.267,0,1.77,0.105,6.03,0.496,0,0.121,0,5.09,0,5.25,0.184,0.188,0.279,0.0164
1976_Unstim,T01,0.0565,0,0,0,0,0,0,0,0,0,0.154,0,3.57,1.01,3.24,2.11,2.81,0.136,3.03,3.13,2.69,0.544,1.67,0,0.765,0.0237,0,0,0,0.121,0.531,0,0.0138,0,0,0,0.211,0.0884,0.268,0.0552,0
1976_Unstim,T02,0,0,0,0.102,0,0,0,0,0,0,0,0,3.9,0.618,3.33,1.85,2.91,0.0649,1.92,3.04,2.64,2.32,0.0755,0,0.622,0,0,0,0,0.247,0.435,0,0,0,0,0,0.137,0,0.188,0.00572,0
1976_Unstim,T03,0,0,0,0.679,0,0,0,0,0,0,0,0,3.38,0.425,3.16,1.64,2.44,0,0.333,0.00552,2.63,2.65,0.0176,0,0.328,2.12,0,0,0,0.131,0.521,0,0,0,0,0,0.0884,0,0.133,0.0304,0
1976_Unstim,T04,0.00475,0,0,0.129,0,0,0,0,0,0,0,0,3.77,2.14,3.28,1.71,2.87,0.0371,1.57,3.03,2.6,1.71,0.346,0,0.558,0,0,0,0,0.168,0.413,0,0,0,0,0,0.116,0,0.153,0.00478,0
1976_Unstim,T05,0.194,0.586,0.101,0.161,0,0,0.381,0,0,0.371,0.0298,0,3.93,1.76,3.3,1.79,2.92,0.289,2.01,3.02,2.77,1.86,0.521,0,0.67,0.00159,0,0.365,0,3.53,0.483,0,0.0676,0,0,0,0.198,0,0.243,0.102,0
1976_Unstim,T06,0,0,0,0.0905,0,0,0,0,0,0,0,0,3.66,0.706,2.96,1.65,2.66,0,1.36,2.82,2.27,1.26,0.499,0,0.434,0,0,0,0,0.144,0.337,0,0,0,0,0,0.0686,0,0.109,0,0
1976_Unstim,T07,0,0,0,0.963,0,0,0,0,0,0,0,0,2.16,0.81,2.64,1.86,2.45,0,0.176,0.0639,2.94,0.976,1.74,0,0.515,2.4,0,0,0,0.456,0.6,0,0,0,0,0,0.194,0.183,0.241,0.00325,0
1976_Unstim,T08,0.0603,4.19,2.06,0.572,0.0484,0,0.0111,0,0.0427,1.76,0.0271,1.7,3.72,4.19,1.36,1.52,1.92,2.63,2,1.52,4.42,1.32,1.82,0.41,0.709,0,0.347,4.31,0.266,6.92,0.585,0,0.15,0,1.79,0,0.488,0,0.287,0.301,0.0205
1976_Unstim,T09,0,0,0,0.501,0,0,0,0,0,0,0.386,0,2.09,1.46,2.55,2.05,2.58,0,0.224,2.98,2.76,0.0886,2.88,0,0.447,0.00565,0,0,0,0.499,0.459,0,0,0,0,0,0.122,1.53,0.151,0.000000734788,0
1976_Unstim,T10,0.0262,0,0,0.995,0,0,0,0.0308,0,0,0.391,0,3.25,2.24,3.24,2.16,2.75,0.00522,0.38,3.06,2.85,0.0842,3,0,0.518,0.00129,0,0,0,0.557,0.538,0,0.000001325039,0,0,0,0.155,0.0572,0.139,0.0000017016221,0
1976_Unstim,T11,0,0,0,0.18,0,0,2.77,0,0,0.029,0.203,0,2.75,0.348,0.186,0.572,1.72,0,0.719,2.39,0.957,0.19,0.972,0,0.188,0,0,0,0,0.0697,0.177,0,0,0,0,0,0,0,0,0.0272,0
1976_Unstim,T12,0,0,1.58,0,0,0,0,0,0,0,0.127,0.202,0.966,4.39,0.0451,0,1.37,0.866,1.72,0.0372,3.24,0.54,0,0,0.124,0,0.152,0,0.0743,5.11,0.476,0,0,0,0.0528,0,0.184,0,0.172,0.229,0
1976_Unstim,T13,0.0249,0,0,0.762,0,0,0,0,0,0,2.37,0,2.75,2.18,2.69,2.31,2.73,0.0591,0.301,3.13,3.11,0.128,2.79,0,0.541,0.0799,0,0,0,0.632,0.563,0,0.0497,0,0,0,0.153,0.253,0.117,0.0338,0
1976_Unstim,T14,0.0213,0,0,1.1,0,0,0,0,0,0.364,2.64,0,2.13,2.43,0.807,2.39,2.59,0.0279,0.163,3.18,3.38,0.0422,3,0,0.581,0.0399,0,0,0,0.683,0.592,0,0.0651,0,0,0,0.176,0.361,0.0879,0.0698,0
1976_Unstim,T15,0.0173,0,0,0,0,0.259,0,0,0,0,0,0,0.0187,0,0.137,0,2.58,0,0.171,0.0413,2.85,3.52,0,0.0555,1.44,2.33,0,0,1.74,0.969,0.431,0,0,0,0,0,0.302,0,0.809,0.0247,0
1976_Unstim,T16,0.361,0,0.0221,0,0,0.695,0,0,0,0,0,0,0.0558,0,0,0.0915,2.75,0.102,0.475,0.313,2.76,3.73,0.014,0.364,5.4,2.11,0,0,3.11,0.549,0.39,0,0.0589,0,0,0,0.403,0,1.03,0.101,0.00409
1976_Unstim,T17,0,0,0,1.39,0,0,0,0,0,0.118,0,0,0.701,1.24,0.968,1.31,2.58,0,0.199,0.115,3.04,0.964,1.98,0,0.433,2.61,0,0,0,0.566,0.581,0,0,0,0,0,0.318,0,0.415,0.0646,0
1976_Unstim,T18,0.0508,0,0,0,0,0,0,0,0,0,2.17,0.0551,0.826,4.25,2.98,2.42,2.78,0.086,0.3,3.09,3.15,0.0323,3.01,0,0.521,0,0,0,0,1.96,0.468,0,0.027,0,0,0,0.326,0.369,0.115,0.0134,0
1976_Unstim,T19,0.101,0,0,0.0212,0,0,0,0,0,0,0,0.0101,0.136,0,0.677,0.64,2.49,0,0.235,0.151,2.81,1.14,1.6,0,0.973,0.557,0,0,1.73,0.583,0.513,0,0.0672,0,0,0,0.466,1.29,0.669,0.0485,0
1976_Unstim,T20,0.195,1.03,0.15,0.91,0,0,0.0739,0.166,0,0.537,0.858,0,3.41,2.64,2.99,2.2,2.75,0.472,1.01,3.1,3.09,0.35,2.94,0,0.571,0,0,0.891,0,4.04,0.539,0,0.0452,0,0,0,0.295,0.343,0.359,0.132,0.00045260345
1976_Unstim,T21,0.0772,0,0,1.09,0,0,0,0,0,2.04,0.311,0,1.59,2.25,2.68,2.24,2.62,0.002,0.33,3.23,3.09,0.208,2.71,0,0.523,0.001,0,0,0,0.685,0.594,0,0.0237,0,0,0,0.219,0.578,0.396,0.0402,0
1976_Unstim,T22,0.378,0.178,0,0,0,2.65,0,0,0,0,0,0,0.214,0.153,0,0.105,1.86,0,1.97,0.18,2.95,3.25,0,2.07,2.6,0.187,0,0,2.75,0.219,0.485,0,0,0,0,0,0.497,0,1.17,0.0874,0
1976_Unstim,T23,0.0603,0,0,0.334,0,0,0,0,0,0.203,2.45,0,1.06,1.77,0.87,2.43,2.71,0.0648,0.26,3.22,3.35,0.105,3.13,0,0.715,0.0704,0,0,0,2.7,0.58,0,0.0755,0,0,0,0.229,1.21,0.17,0.0891,0
1976_Unstim,T24,0.0346,0,0,0.969,0,0,0,0,0,0.366,0.662,0,0.936,2.16,0.57,2.26,2.47,0,0.129,3.08,3.23,0.0794,2.82,0,0.479,0,0,0,0,0.486,0.564,0,0,0,0,0,0.175,0.862,0.162,0.0371,0
1976_Unstim,T25,0.0682,0,0,0,0,0,1.96,0,0,0,0.276,0.148,1.05,0,0,0,1.79,0,0.588,0.0475,0.924,2.02,0.167,0.00487,4.07,0.514,0,0,4.42,0.142,0.201,0,0.00144,0,0,0,0.301,0,0.581,0.575,0
1976_Unstim,T26,0.415,0,0.0504,0,0,0,0,0,0,0,0,0,0.206,0,0.417,0.351,2.68,0.131,0.509,1.14,3.08,0.429,3.02,0,5.73,1.17,0,0,2.25,0.636,0.455,0,0.0627,0,0,0,0.51,2.51,0.669,0.0954,0.0417
1976_Unstim,T27,1.07,1.86,0.265,0,0.115,0.171,3.48,0.0983,0.0261,3.08,0.439,0.257,1.9,0,0,0,1.08,1.08,1.38,0.653,1.98,0.0392,1.46,0.128,0.073,0,0,0.267,0,4.48,0.199,0,0,0,0.0228,0,0.123,0,0,0.06,0
1976_Unstim,T28,0.442,3.72,2.33,0.0506,0.513,0.0397,0,0,0.0938,2.85,0,0.673,1.12,0.786,0.324,0.283,1.39,2.44,1.76,0.456,4.58,0.746,2.07,0.842,0.361,0,0.0364,1.91,0.115,6.02,1.1,0,0.191,0,4.31,0,1.64,0,0.203,0.334,0
1976_Unstim,T29,0.726,3.9,2.45,0.767,0.643,0,0.0152,0,0.163,2.75,0.489,0.157,3.48,3.62,2.58,2.19,2.79,2.64,1.8,3.16,5.11,1.28,3.09,0.986,1.09,0.188,0,2.51,0.114,6.3,1.01,0,0.28,0,5.7,0,3.86,0.712,0.555,0.44,0
1976_Unstim,T30,0.867,3.83,2.63,0.235,0.838,0.0217,0,0,0.0975,2.83,0.000528934,0.251,0.696,3.08,0.171,0.491,1.39,2.45,1.41,0.455,4.86,0.769,2.23,1.34,0.536,0.0993,0,1.64,0.0379,5.69,1.14,0,0.186,0,5.96,0,4.45,0.494,0.393,0.369,0
2074_Unstim,T01,0.0454,0.00000483048,0,0.262,0,0,0,0,0,0,0,0,3.92,0.225,3.21,1.88,2.79,0.027,2.06,2.96,2.48,0.465,2.31,0,0.534,0.00019692599,0,0,0,0.0469,0.36,0,0,0,0,0,0.132,0,0.161,0.0237,0
2074_Unstim,T02,0.00315,0.0000059385798,0,0.577,0,0,0,0,0,0,0,0,4.21,0.00373,3.35,1.74,2.95,0.0247,1.19,2.96,2.52,2.42,0.426,0,0.55,0,0,0,0,0.117,0.384,0,0,0,0,0,0.107,0,0.139,0,0
2074_Unstim,T03,0,0.00000346718,0,0.497,0,0,0,0,0,0,0,0,4,0,3.36,1.38,2.47,0,0.493,0.000169929,2.41,2.82,0.0659,0,0.295,1.56,0,0,0,0.00999,0.435,0,0,0,0,0,0.0165,0,0.0665,0,0
2074_Unstim,T04,0,0.0000044799,0,0.31,0,0,0,0,0,0,0,0,3.95,2.06,3.22,1.65,2.79,0,0.933,2.9,2.46,1.41,1.56,0,0.48,0,0,0,0,0.137,0.354,0,0,0,0,0,0.0991,0,0.103,0,0
2074_Unstim,T05,0.195,0.388,0.243,0.559,0,0,0.357,0,0.0101,0.317,0.0112,0,4.08,0.345,3.26,1.53,2.86,0.206,1.38,2.79,2.72,2.16,1.07,0,0.499,0.197,0,0,0,3.63,0.64,0,0.0623,0,0,0,0.167,0,0.145,0.031,0
2074_Unstim,T06,0,0.0000044119597,0,0.393,0,0,0,0,0,0,0,0,4.02,0.284,3.04,1.7,2.76,0,0.878,2.85,2.39,1.29,1.64,0,0.464,0,0,0,0,0.0898,0.35,0,0,0,0,0,0.0862,0,0.101,0,0
2074_Unstim,T07,0,0.00000291202,0,1.04,0.00385,0,0,0,0,0,0,0,3.17,0.0134,2.49,1.63,2.5,0,0.186,0.0146,2.8,0.726,2.5,0,0.387,2.04,0,0,0,0.289,0.545,0,0,0,0,0,0.115,0.213,0.193,0.00395,0
2074_Unstim,T08,0.123,2.98,1.73,1.23,0.438,0.00745,0.0944,0.0357,0.465,1.46,0.238,1.02,4.98,5.03,2.03,1.97,2.18,1.89,2.6,2.35,3.7,1.2,2.5,0.432,1.04,0.134,0.327,3.56,0.374,5.59,1.05,0,0.0529,0.0645,0.263,0,0.655,0.269,0.323,0.123,0.132
2074_Unstim,T09,0,0.00000367856,0,0.588,0,0,0,0,0,0,0.214,0,2.9,0.565,2.31,1.77,2.49,0,0.224,2.63,2.52,0.0312,3.07,0,0.409,0,0,0,0,0.276,0.325,0,0,0,0,0,0.107,1.62,0.0925,0,0
2074_Unstim,T10,0,0.00000475624,0,1.41,0,0,0,0,0,0,0.408,0,3.71,1.67,2.97,2.02,2.67,0,0.303,2.88,2.79,0.0655,3.09,0,0.473,0,0,0,0,0.337,0.463,0,0,0,0,0,0.112,0,0.103,0,0
2074_Unstim,T11,0,0.0000034672898,0,0.24,0.00513,0.0000385921,2.51,0,0,0.11,0.13,0,3.03,0,0.11,0.532,1.81,0,0.603,2.08,0.554,0.256,1.66,0,0.0631,0.0257,0,0,0,0.159,0.244,0,0,0,0,0,0.00649,0,0,0.138,0
2074_Unstim,T12,0,0.031,0.33,0,0,0,0,0,0.409,0.157,0.0294,0.419,1.59,4.82,0,0.175,1.33,0.456,1.52,0,4.3,0.313,1.56,0,0,0,0.308,0,0.0508,4.79,0.285,0.00000465768,0,0.00472,0,0,0.143,0,0.198,0,0
2074_Unstim,T13,0,0.00000502141,0,1.31,0.0315,0,0,0,0.0336,0,2.45,0,3.6,1.36,2.67,2.15,2.55,0,0.155,2.84,2.94,0,3.21,0,0.435,0,0,0,0,0.281,0.515,0,0.0265,0,0,0,0.13,0,0.0943,0.00536,0
2074_Unstim,T14,0,0.00000277716,0,1.52,0.0154,0,0,0,0.027,0.108,2.32,0,3.05,1.16,1.32,2.1,2.44,0,0.0916,2.74,2.97,0,3.22,0,0.422,0.00939,0,0,0,0.407,0.432,0,0.0431,0,0,0,0.108,0.0597,0.0836,0.0014,0
2074_Unstim,T15,0.174,0.00000681079,0,0.105,0.141,0.0901,0,0,0.104,0,0,0,0.0847,0,0.874,0.0321,2.7,0.157,0.541,0.000014127871,2.79,2.51,0.755,0.00388,1.17,2.08,0,0,3.02,0.898,0.373,0,0,0,0,0,0.13,0,0.895,0.083,0
2074_Unstim,T16,0.593,0.00000836819,0.0718,0,0,0.857,0,0,0,0,0,0,0.0724,0,0.136,0.159,2.53,0.125,0.853,0.414,2.8,3.03,0.849,0.0457,6,1.54,0,0,3.41,0.617,0.329,0,0.0729,0,0,0,0.353,0,1.15,0.119,0.0657
2074_Unstim,T17,0,0.000007663481,0,1.31,0.0322,0,0,0,0,2.1,0,0.28,0.427,0.00825,1.46,1.66,2.39,0,0.517,0.0594,3.09,0.151,2.89,0.186,0.436,1.69,0,0,0,0.552,0.568,0,0,0,0,0,0.434,0.931,0.412,0.029,0
2074_Unstim,T18,0,0.0000054067496,0,0,0,0,0,0,0,0,2.06,0.0761,1.05,4.41,2.79,2.02,2.61,0.0853,0.221,2.83,2.83,0,3.2,0,0.408,0,0,0,0,1.66,0.422,0,0.000183245,0,0,0,0.181,0.384,0.0663,0.0247,0
